datum,tag,warengruppe,name,kennz,stud,bed,gast
2018-10-30,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-10-30,Di,B4,"Salatmix (3)Sylter Dressing (G,I,J,L)Balsamico DressingG (1,3,16,I)Salat RioG (3,16)Rettichrohkost (16,G)","V,V,VG,VG,V",0.9,1.1,1.6
2018-10-30,Di,HG2,"Tintenfisch Tapas auf Paprikareis (3,8,AA,G,I,N)",F,3.1,3.9,4.6
2018-10-30,Di,HG3,"Zwiebelschnitzel mit Kartoffelpüree (3,A,AA,G)",S,3.1,3.9,4.6
2018-10-31,Mi,B2,"Bio-Nudeln (3,AA)","B,VG",0.8,1.0,1.5
2018-10-31,Mi,N2,Bio-Vanillepudding (G),"B,V",0.9,1.1,1.5
2018-10-31,Mi,HG4,"Currywurst mit Pommes Frites (2,3,8,16,A,AA,I,J)","S,R",3.1,3.9,4.6
2018-10-31,Mi,HG1,"Glasnudeln mit Rind und Gemüse (3,A,AA,F,I,K)",R,0.0,0.0,0.0
2018-10-31,Mi,N1,"Joghurt mit Früchten (1,3,G)",V,0.8,1.0,1.5
2018-10-31,Mi,HG3,"Maultaschen an Kräuterrahmsauce mit Röstzwiebel (3,A,AA,C,G,I)",V,2.8,3.4,4.4
2018-10-31,Mi,N3,"Mousse Noisette (F,G,H,HB)",V,1.1,1.4,1.6
2018-10-31,Mi,Suppe,"Paprika-Creme-Suppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2018-10-31,Mi,B5,Pommes frites (8),VG,1.0,1.1,1.6
2018-10-31,Mi,B1,Risoleekartoffeln,VG,0.7,0.9,1.4
2018-10-31,Mi,B3,"Rosenkohlgemüse (3,I)",VG,0.8,1.0,1.5
2018-10-31,Mi,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-10-31,Mi,B4,"Salatmix (3)TomatensalatG (3,16)Weißkrautsalat mit Äpfeln (3,9,C,G,J)Sylter Dressing (G,I,J,L)Balsamico DressingG (1,3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2018-10-31,Mi,HG2,"Vollkornröstling mit Karotten-Spinatgemüse (3,A,AA,C,G,I)",V,2.0,2.8,3.6
2018-11-02,Fr,HG1,"Apfel- und Blaubeerpfannkuchen (C,G,8,AA)","V,A",2.0,2.8,3.6
2018-11-02,Fr,B2,Bio-Paprikareis (3),"B,VG",0.8,1.0,1.5
2018-11-02,Fr,B3,"Buttergemüse (3,G,I,A,AA)",V,0.8,1.0,1.5
2018-11-02,Fr,N1,"Haselnussnougatquark (G,H,HB)",V,0.8,1.0,1.5
2018-11-02,Fr,HG2,"Karibik-Bowl (3,8,B,I)",F,5.0,6.0,6.5
2018-11-02,Fr,Suppe,"Mango-Zucchini-Suppe (3,I)",V,0.7,0.9,1.4
2018-11-02,Fr,B1,"Nudeln (A,AA)",V,0.7,0.9,1.4
2018-11-02,Fr,B5,Potato Dipers,V,1.0,1.1,1.6
2018-11-02,Fr,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-02,Fr,B4,"Salatmix (3)Sellerie Karottenrohkost (3,HB)Bunter GemüsesalatG (3)Creme Fraiche Kräuterdressing (16,G,I)Balsamico DressingG (1,3,16,I)","V,V,VG,V,VG",0.9,1.1,1.6
2018-11-02,Fr,N2,"Vanillecreme mit Preiselbeeren (1,3,F,G)",V,1.1,1.4,1.6
2018-11-05,Mo,B1,Bio-Basmatireis,"B,VG",0.8,1.0,1.5
2018-11-05,Mo,B3,Bio-Buntes Gemüse (3),"B,VG",1.0,1.1,1.6
2018-11-05,Mo,N3,"Dänisches Zitronen Fromage (3,C,F,G)",V,1.1,1.4,1.6
2018-11-05,Mo,N1,Himbeerjoghurt (G),V,0.8,1.0,1.5
2018-11-05,Mo,B5,Kartoffelsalat (J),VG,1.0,1.1,1.6
2018-11-05,Mo,Suppe,"Lauchcremesuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2018-11-05,Mo,HG1,"Polentaschnitte auf Tomaten-Bohnenragout (3,I)",VG,2.0,2.8,3.6
2018-11-05,Mo,B4,Pommes Frites Wellenschnitt (8),VG,1.0,1.1,1.6
2018-11-05,Mo,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-05,Mo,B2,"Salatmix (3)Weißkrautsalat Cole Slaw (3,9,C,G,J)Blaukraut-ApfelrohkostG (16)Sauerrahm-Dill-Senf-Dressing (3,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,V,VG,VG",0.9,1.1,1.6
2018-11-05,Mo,HG4,"Schweine Hütten Cordon Bleu mit Ziggy Fries (2,3,8,AA,C,G)",S,3.1,3.9,4.6
2018-11-05,Mo,HG2,"Tagliatelle in Waldpilzrahmsoße (3,A,AA,G,I)",V,2.8,3.4,4.4
2018-11-05,Mo,HG3,"Truthahnsteak Gärtnerin (3,16,A,AA,G)","G,A",3.1,3.9,4.6
2018-11-05,Mo,N2,"Vanille Erdbeer Trifle (1,8,AA,C,G)",V,1.1,1.4,1.6
2018-11-06,Di,N1,"Bananenjoghurt (3,G)",V,0.8,1.0,1.5
2018-11-06,Di,B3,"Buttergemüse bayrisch (3,G,I)",V,0.8,1.0,1.5
2018-11-06,Di,N3,"Chocolat de Coco (F,G)",V,1.1,1.4,1.6
2018-11-06,Di,B5,Homestyle Fries,V,1.0,1.1,1.6
2018-11-06,Di,Suppe,"Leberspätzlesuppe (3,AA,C,I)",S,0.7,0.9,1.4
2018-11-06,Di,N2,"Panna Cotta mit Fruchtspiegel (3,F,G)",S,1.1,1.4,1.6
2018-11-06,Di,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2018-11-06,Di,HG3,"Pfannengyros mit Tzaziki und Pommes frites (3,8,G,I)",S,3.1,3.9,4.6
2018-11-06,Di,HG1,"Pikante Sesamnudeln mit asiatischem Pfannengemüse (3,A,AA,F,I,K)",VG,2.0,2.8,3.6
2018-11-06,Di,HG2,"Puten Salbei-Schnitzel mit Farfalle (3,A,AA,G)",G,3.1,3.9,4.6
2018-11-06,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-06,Di,B4,"Salatmix (3)Gurkencocktail (16,G)Sellerierohkost (3,G,HB)Curry Dressing (2,3,9,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,V,V,V,VG",0.9,1.1,1.6
2018-11-06,Di,HG4,"Seelachs Müllerin mit Kartoffel-Gurkensalat (9,AA,C,D,G,J)",F,3.1,3.9,4.6
2018-11-06,Di,B2,XXXFarfalle (AA),V,0.8,1.0,1.5
2018-11-07,Mi,B1,"Bandnudeln (A,AA)",V,0.7,0.9,1.4
2018-11-07,Mi,N3,"Erdbeer und Rote Johannisbeer Mousse (1,3,G)",V,1.1,1.4,1.6
2018-11-07,Mi,HG2,"Hähnchenschenkel mit Twister und BBQ Sauce (1,3,8,16,A,AA,C,I)",G,2.8,3.4,4.4
2018-11-07,Mi,B2,"Karotten-Broccoligemüse (3,I)",VG,0.8,1.0,1.5
2018-11-07,Mi,B4,Kartoffeln mexikanische Art,VG,1.0,1.1,1.6
2018-11-07,Mi,N2,Mango Joghurt (G),V,0.8,1.0,1.5
2018-11-07,Mi,HG1,"Pasta pomodore(1,2,3,A,AA,G)",V,2.0,2.8,3.6
2018-11-07,Mi,N1,"Pudding Siciliana (1,G,H,HC,HG)",V,0.8,1.0,1.5
2018-11-07,Mi,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-07,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Kohlrabirohkost (3,9,C,G,HB,J)American Dressing (3,9,16,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)",V,0.9,1.1,1.6
2018-11-07,Mi,HG3,"Schweineschnitzel m. Pilzrahmsoße (1,3,A,I)",S,3.1,3.9,4.6
2018-11-07,Mi,Suppe,"Tomaten-Basilikum-Suppe (3,I)",V,0.7,0.9,1.4
2018-11-07,Mi,B5,"Twister (8,A,AA)",VG,1.0,1.1,1.6
2018-11-07,Mi,HG4,"Veganer Salatteller mit Falafel (3,16,A,F,I)",VG,4.0,5.0,5.5
2018-11-08,Do,B1,"Bohnengemüse (3,I)",VG,0.8,1.0,1.5
2018-11-08,Do,N3,"Englishmint Mousse (1,F,G)",V,1.1,1.4,1.6
2018-11-08,Do,HG1,"Gemüsecouscous orientalisch (3,A,AA,I)",VG,2.0,2.8,3.6
2018-11-08,Do,HG4,"Hirschrahmgulasch mit kleinen Semmelknödel (1,3,16,A,AA,C,G,I)","W,A",3.1,6.9,4.6
2018-11-08,Do,Suppe,"Klare Brühe mit Leberspätzle oder Grießnockerl (A,AA,C,G)","S,R",0.7,0.9,1.4
2018-11-08,Do,B5,"Kroketten (A,AA)",V,1.0,1.1,1.6
2018-11-08,Do,HG2,"Lasagne Bolognese - hausgemacht (1,2,3,A,AA,C,G,I)","S,R",2.8,3.4,4.4
2018-11-08,Do,N2,"Preiselbeerquark (3,G)",V,0.8,1.0,1.5
2018-11-08,Do,N1,"Pudding mit Vanillegeschmack (1,G)",V,0.8,1.0,1.5
2018-11-08,Do,HG3,"Rinderhacksteak mit Rösti (A,AA,G,I)",R,3.1,3.9,4.6
2018-11-08,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-08,Do,B2,"Salatmix (3)Karottensalat mit SonnenblumenkernenG (16)ChinakohlsalatG (3,16)Sesam Dressing (9,A,C,F,G,I,J,K,L)Essig-Öl Dressing mediteranG (3,16,I)",V,0.9,1.1,1.6
2018-11-08,Do,B3,"Schupfnudeln (3,A,AA,C,I)",V,1.0,1.1,1.6
2018-11-08,Do,B4,"Spätzle (AA,C)",V,1.0,1.1,1.6
2018-11-09,Fr,N2,"Ananasquark (3,G)",V,0.8,1.0,1.5
2018-11-09,Fr,B1,"Buttererbsen (3,G,I)",V,0.8,1.0,1.5
2018-11-09,Fr,HG2,"Champignon-Bohnen-Ragout mit Bulgur (3,A,F,H,I)","VG,MV",2.8,3.4,4.4
2018-11-09,Fr,B2,"Gemüsereis (3,I)",VG,0.8,1.0,1.5
2018-11-09,Fr,HG1,"Milchreisauflauf mit Fruchtgrütze (3,C,G)",V,2.0,2.8,3.6
2018-11-09,Fr,B4,Potato Dips Onion-Pepper (8),V,1.0,1.1,1.6
2018-11-09,Fr,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-09,Fr,B3,"Salatmix (3)Isartaler SalatG (3,16)RadischensalatGSylter Dressing (G,I,J,L)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,VGS,V,VG",0.9,1.1,1.6
2018-11-09,Fr,HG3,"Schlemmerfilet mit Gemüsereis (3,16,A,AA,D,G,I)","F,A",3.1,3.9,4.6
2018-11-09,Fr,N1,Schoko-Banane (G),V,0.8,1.0,1.5
2018-11-09,Fr,Suppe,"Selleriecremesuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2018-11-09,Fr,HG4,"Tandoori-Chicken mit Basmatireis und Naanbrot (AA,G,J,K)",G,3.1,3.9,4.6
2018-11-12,Mo,N2,"Apfelquark (3,G)",V,0.8,1.0,1.5
2018-11-12,Mo,Suppe,"Broccolicremesuppe (3,A,AA,G,H,HA,I)",V,0.7,0.9,1.4
2018-11-12,Mo,B1,Bunte Butterkarotten (G),V,0.8,1.0,1.5
2018-11-12,Mo,HG2,"Bunte Gnocchi mit Gorgonzolasauce (3,A,AA,C,G,I)",V,2.5,3.1,4.2
2018-11-12,Mo,HG4,"Cevapcicimit Tzaziki und Paprikareis (3,G,I,J)",R,3.1,3.9,4.6
2018-11-12,Mo,B2,Duvjcreis (3),VG,0.8,1.0,1.5
2018-11-12,Mo,N1,Erdbeerpudding (G),V,0.8,1.0,1.5
2018-11-12,Mo,HG1,"Falafel auf Couscousgemüse (3,A,G,I)",V,2.0,2.8,3.6
2018-11-12,Mo,HG3,"Hähnchen Cordon Bleu mit Pommes frites (2,8,AA,G)",G,3.1,3.9,4.6
2018-11-12,Mo,B4,Pommes Frites Wellenschnitt (8),VG,1.0,1.1,1.6
2018-11-12,Mo,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-12,Mo,B3,"Salatmix (3)Weißkrautsalat Cole Slaw (3,9,C,G,J)BrechbohnensalatG (3,16)Sauerrahm-Dill-Senf-Dressing (3,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,V,VG,VG",0.9,1.1,1.6
2018-11-12,Mo,N3,"Tiramisu im Glas (1,8,14,AA,C,G)","V,A",1.1,1.4,1.6
2018-11-13,Di,B2,"Bandnudeln (A,AA)",V,0.7,0.9,1.4
2018-11-13,Di,B3,"Blumenkohl polnisch (3,AA,I)",VG,0.8,1.0,1.5
2018-11-13,Di,N3,"Englishmint Mousse (1,F,G)",V,1.1,1.4,1.6
2018-11-13,Di,Suppe,"Frittatensuppe (3,A,C,G,I)",V,0.7,0.9,1.4
2018-11-13,Di,HG2,"Kartoffel Cordon bleu mit Marktgemüse (3,16,AA,G)",V,2.8,3.4,4.4
2018-11-13,Di,B1,"Kartoffelpüree (3,G)",V,0.7,0.9,1.4
2018-11-13,Di,N1,Kokos-Sahnepudding (G),V,0.8,1.0,1.5
2018-11-13,Di,B5,Potato Dipers,V,1.0,1.1,1.6
2018-11-13,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-13,Di,B4,"Salatmix (3)Gurkencocktail (16,G)Sellerie Karottenrohkost (3,HB)Curry Dressing (2,3,9,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)",V,0.9,1.1,1.6
2018-11-13,Di,N2,Sauerkirschquark (G),V,0.8,1.0,1.5
2018-11-13,Di,HG1,"Spaghetti a la Bolognese (3,A,AA,F,I)","S,R",2.0,2.8,3.6
2018-11-13,Di,HG3,"Wildburger mit Potatoe Dipers (2,3,8,16,AA,G)","R,S",4.8,5.8,6.3
2018-11-14,Mi,B1,Bio-Curryreis,"B,VG",0.8,1.0,1.5
2018-11-14,Mi,HG2,"Calamares mit Cocktailsauce, Blattsalat und Baquette (1,3,9,16,AA,C,G,J,N)",F,2.5,3.1,4.2
2018-11-14,Mi,HG1,"Crepes mit feinem Gemüse (3,8,A,AA,C,G,I)",V,2.0,2.8,3.6
2018-11-14,Mi,N1,"Früchtequark (1,3,G)",V,0.8,1.0,1.5
2018-11-14,Mi,HG4,"Hähnchenbrust in Mandelpanade mit Ananas-Ketchup-Dip und Curryreis (3,16,A,AA,F,HA)",G,3.1,3.9,4.6
2018-11-14,Mi,Suppe,"Hühnercremesuppe (A,AA,G,I)",G,0.7,0.9,1.4
2018-11-14,Mi,B2,"Leipziger Allerlei Gemüse (3,I)",VG,0.8,1.0,1.5
2018-11-14,Mi,HG3,"Pfannengyros mit Tzaziki und Pommes frites (3,8,G,I)",S,3.1,3.9,4.6
2018-11-14,Mi,B4,Pommes frites (8),VG,1.0,1.1,1.6
2018-11-14,Mi,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-14,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Kohlrabirohkost (3,9,C,G,HB,J)American Dressing (3,9,16,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2018-11-14,Mi,N3,"Schoko Mousse schwarz-weiß (F,G)",V,1.1,1.4,1.6
2018-11-14,Mi,N2,Schwarzwälder Kirschpudding (G),"V,A",0.8,1.0,1.5
2018-11-15,Do,N2,Bio-Himbeerjoghurt (G),"B,V",0.9,1.1,1.5
2018-11-15,Do,B2,Bio-Paprikareis (3),"B,VG",0.8,1.0,1.5
2018-11-15,Do,Suppe,"Brühe mit Gemüsenockerl (3,A,AA,C,I)",V,0.7,0.9,1.4
2018-11-15,Do,N3,"Gelbe Grütze mit Mousse Chocolate (1,3,G)",V,1.1,1.4,1.6
2018-11-15,Do,B1,"Gemüsecocktail Cordial (3,I)",VG,0.8,1.0,1.5
2018-11-15,Do,B4,"Herzogin Kartoffeln (A,AA,C,G)",V,1.0,1.1,1.6
2018-11-15,Do,HG4,"Hähnchenbrustgeschnetzeltes mit Gemüsespätzle (3,AA,C,G)",G,3.1,3.9,4.6
2018-11-15,Do,HG1,"Kartoffelrösti mit feinen Bohnen (3,8,I)",V,2.0,2.8,3.6
2018-11-15,Do,N1,"Pudding Siciliana (1,G,H,HC,HG)",V,0.8,1.0,1.5
2018-11-15,Do,B5,"Reiberknödel (2,3,5,A,AA,L)",VG,1.0,1.1,1.6
2018-11-15,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-15,Do,B3,"Salatmix (3)Karottensalat mit SonnenblumenkernenG (16)ChinakohlsalatG (3,16)Sylter Dressing (G,I,J,L)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
2018-11-15,Do,HG2,"Sojageschnetzeltes mit asiatischer Gemüsereispfanne (3,16,E,F,I)",VG,2.5,3.1,4.2
2018-11-15,Do,HG3,"Spanferkelrollbraten in Biersauce und Knödel (2,3,5,A,AA,I,L)","S,A",3.1,3.9,4.6
2018-11-16,Fr,HG2,"Crepes mit feinem Gemüse (3,8,A,AA,C,G,I)",VG,2.8,3.4,4.4
2018-11-16,Fr,B3,Gemüsenudeln mediterran (AA),VG,0.8,1.0,1.5
2018-11-16,Fr,N2,Heidelbeerquark (G),V,0.8,1.0,1.5
2018-11-16,Fr,Suppe,"Karotten-Sellerie-Süppchen (3,A,AA,G,I)",V,0.7,0.9,1.4
2018-11-16,Fr,B5,"Kartoffelsalat mit Essiggurken und Mayonaise (2,9,16,C,G,J)",V,1.0,1.1,1.6
2018-11-16,Fr,N1,"Mandelpudding mit Mango (1,G)",V,0.8,1.0,1.5
2018-11-16,Fr,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2018-11-16,Fr,HG1,"Reibekuchen mit Apfelmus (3,A,AA,C)",V,2.0,2.8,3.6
2018-11-16,Fr,HG4,"Rinderroulade Hausfrauen Art mit Spätzle*R (2,3,8,16,A,AA,C,I,J)","R,A,S",5.9,6.9,7.4
2018-11-16,Fr,B2,"Rosenkohlgemüse (3,I)",VG,0.8,1.0,1.5
2018-11-16,Fr,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-16,Fr,B4,"Salatmix (3)Isartaler SalatG (3,16)RadischensalatGCesar Dressing (3,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)",V,0.9,1.1,1.6
2018-11-16,Fr,HG3,"Scholle gebacken  (3,9,AA,C,D,G,J)",F,3.1,3.9,4.6
2018-11-19,Mo,B1,Bio-Nudeln (AA),"B,VG",0.8,1.0,1.5
2018-11-19,Mo,N2,Bio-Schokoladenpudding (G),"B,V",0.9,1.1,1.5
2018-11-19,Mo,N3,Cappuccinomousse (G),V,1.1,1.4,1.6
2018-11-19,Mo,Suppe,"Feine Kräutersuppe (3,A,AA,G,I)",V,0.7,0.9,1.4
2018-11-19,Mo,HG1,"Gemüsecouscous orientalisch (3,A,AA,I)",VG,2.0,2.8,3.6
2018-11-19,Mo,HG4,"Hähnchenbrustfilet mit Pfefferrahmsauce und Mini-Röstitaler (3,A,AA,G)",G,3.1,3.9,4.6
2018-11-19,Mo,B3,Mini-Röstitaler,V,1.0,1.1,1.6
2018-11-19,Mo,B4,"Paprikagemüse ungarisch (3,I)",V,1.0,1.1,1.6
2018-11-19,Mo,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-19,Mo,B2,"Salatmix (3)Bunter GemüsesalatG (3)Erbsen-PaprikasalatG (3,16)American Dressing (3,9,16,C,G,I,J)Balsamico DressingG (1,3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
2018-11-19,Mo,N1,Sauerkirschquark (G),V,0.8,1.0,1.5
2018-11-19,Mo,HG3,"Schweinegulasch mit Bio-Nudeln (3,A,AA)",S,2.8,3.4,4.4
2018-11-19,Mo,HG2,"Tiroler Gröstl mit Salat (2,3,5)","S,R",2.5,3.1,4.2
2018-11-20,Di,N1,"Ananasquark (3,G)",V,0.8,1.0,1.5
2018-11-20,Di,B5,"Bratkartoffeln (3,5)",VG,1.0,1.1,1.6
2018-11-20,Di,HG4,Currygeschnetzeltes von der Pute mit Gemüse und Reis (3),G,3.4,4.4,4.9
2018-11-20,Di,B1,"Feuerbohnen (3,I)",VG,0.8,1.0,1.5
2018-11-20,Di,B2,"Gemüsereis (3,I)",VG,0.8,1.0,1.5
2018-11-20,Di,HG3,"Holzfällersteak mit Röstzwiebeln (3,A,AA,C,G,I)",S,3.1,3.9,4.6
2018-11-20,Di,HG2,"Knusprige Ofenkartoffeln mit Ratatouillegemüse (3,A,I)",VG,2.5,3.1,4.2
2018-11-20,Di,Suppe,"Leberknödelsuppe (AA,C,I)","R,S",0.7,0.9,1.4
2018-11-20,Di,N3,"Milchreis mit Erdbeeren (1,G)",V,1.1,1.4,1.6
2018-11-20,Di,HG1,"Penne Asciutta (A,AA,3,I,G,C)","S,R",2.0,2.8,3.6
2018-11-20,Di,B4,"Pommes Dauphine (C,G)",V,1.0,1.1,1.6
2018-11-20,Di,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-20,Di,B3,"Salatmix (3)GurkensalatG (3,16)Karottenrohkost mit Äpfeln und Sesam (3,G,K)Sylter Dressing (G,I,J,L)Balsamico DressingG (1,3,16,I)","V,VG,V,V,VG",0.9,1.1,1.6
2018-11-20,Di,N2,Stracciatellaquark (G),V,0.9,1.1,1.5
2018-11-21,Mi,B2,Bio-Basmatireis,"B,VG",0.8,1.0,1.5
2018-11-21,Mi,Suppe,"Blumenkohlsuppe (3,A,AA,G,I)",R,0.7,0.9,1.4
2018-11-21,Mi,HG3,"Currywurst mit Pommes Frites (2,3,8,16,A,AA,I,J)","S,R",3.1,3.9,4.6
2018-11-21,Mi,HG1,"Dunkler Kaiserschmarrn mit Weichseln (16,A,AA,C,G)","V,A",2.0,2.8,3.6
2018-11-21,Mi,N2,Eierlikor Pudding (G),"V,A",0.8,1.0,1.5
2018-11-21,Mi,N1,Himbeerjoghurt (G),V,0.8,1.0,1.5
2018-11-21,Mi,B4,"Kartoffelspätzle (A,AA,C)",V,1.0,1.1,1.6
2018-11-21,Mi,HG2,"Kartoffeltaschen auf Leipziger Allerlei (3,5,A,AA,G)",V,2.8,3.4,4.4
2018-11-21,Mi,N3,Mousse Schokolade (G),V,1.1,1.4,1.6
2018-11-21,Mi,B1,"Nudeln (A,AA)",V,0.7,0.9,1.4
2018-11-21,Mi,B5,Pommes frites (8),VG,1.0,1.1,1.6
2018-11-21,Mi,B6,"Ratatouillegemüse (3,I)",V,1.0,1.1,1.6
2018-11-21,Mi,B7,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-21,Mi,B3,"Salatmix (3)TomatensalatG (3,16)Blaukraut-ApfelrohkostG (16)Creme Fraiche Kräuterdressing (16,G,I)Balsamico DressingG (1,3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
2018-11-22,Do,N1,"Bananenquark (3,G)",V,0.8,1.0,1.5
2018-11-22,Do,HG4,"Bio Rinderrahmgulasch mit Bio-Nudeln (AA,G)","R,BL",4.7,5.7,6.2
2018-11-22,Do,B2,"Champignonreis (3,I)",VG,0.8,1.0,1.5
2018-11-22,Do,N3,"Fruchtzauber (1,3,F,G)",V,1.1,1.4,1.6
2018-11-22,Do,B3,"Gemüsemix (3,I,G,A,AA)",V,0.8,1.0,1.5
2018-11-22,Do,HG1,Kichererbsen-Tomatentopf (3),"VG,MV",2.0,2.8,3.6
2018-11-22,Do,HG2,"Käsespätzle mit Röstzwiebeln (AA,C,G)",V,2.8,3.4,4.4
2018-11-22,Do,Suppe,"Legierte Grießsuppe (3,AA,C,I)",V,0.7,0.9,1.4
2018-11-22,Do,HG3,"Paniertes Hähnchenbrustfilet mit Wellen-Pommes (8,AA)",G,3.1,3.9,4.6
2018-11-22,Do,B1,Petersilienkartoffeln,VG,0.7,0.9,1.4
2018-11-22,Do,B6,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-22,Do,B4,"Salatmix (3)Weißkrautsalat bayerisch (2,3,8)Salat RustikaG (16)Cesar Dressing (3,C,G,I,J)Balsamico DressingG (1,3,16,I)","V,S,VG,V,VG",0.9,1.1,1.6
2018-11-22,Do,N2,Schokopudding (G),V,0.8,1.0,1.5
2018-11-22,Do,B5,Ziggy Fries (8),VG,1.0,1.1,1.6
2018-11-23,Fr,HG2,"Apfelstrudel mit Vanillesauce (3,AA,G)",V,2.8,3.4,4.4
2018-11-23,Fr,B2,"Bio-Nudeln (A,AA)","B,VG",0.8,1.0,1.5
2018-11-23,Fr,B1,"Gemüse (3,I)",VG,0.8,1.0,1.5
2018-11-23,Fr,Suppe,"Gemüse-Grieß-Suppe (C,I,A,AA)",V,0.7,0.9,1.4
2018-11-23,Fr,N2,"Kirschbecher (C,F,G)","V,A",1.1,1.4,1.6
2018-11-23,Fr,HG3,"Mariniertes Tofusteak auf buntem Glasnudelsalat (16,A,F,J,K,I)","VG,MV",3.1,3.9,4.6
2018-11-23,Fr,HG1,"Maultaschen Stuttgarter Art auf Sauerkraut (2,3,8,A,AA,C,G,I)",S,2.0,2.8,3.6
2018-11-23,Fr,N1,"Preiselbeerjoghurt (3,G)",V,0.8,1.0,1.5
2018-11-23,Fr,B4,Rosmarinkartoffeln,VG,1.0,1.1,1.6
2018-11-23,Fr,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-23,Fr,B3,"Salatmix (3)Salat RioG (3,16)ZucchinisalatG (3,16)Joghurt-Zitronen-Dressing (3,16,G,I)Balsamico DressingG (1,3,16,I)","V,VG,VG,V,VG",0.9,1.1,1.6
2018-11-23,Fr,HG4,"Seelachs mediterran mit Rosmarinkartoffeln (3,AA,D)",F,3.6,4.6,5.1
2018-11-26,Mo,N1,"Ananasjoghurt (3,G)",V,0.8,1.0,1.5
2018-11-26,Mo,N2,Bananenpudding (G),V,0.8,1.0,1.5
2018-11-26,Mo,HG4,"Bandnudeln mit Shrimps in Tomaten-Cognac-Rahm (3,8,16,A,AA,B,G)","F,MV,A",3.1,3.9,4.0
2018-11-26,Mo,B2,"Butterbohnen (3,G,I)",V,0.8,1.0,1.5
2018-11-26,Mo,HG1,"Frühlingsrolle (3,I,16,C,J,AA,G)",V,2.0,2.8,3.6
2018-11-26,Mo,Suppe,"Karotten-Ingwer-Suppe (3,A,AA,I)",V,0.7,0.9,1.4
2018-11-26,Mo,N3,"Kokos Mousse Karibik (C,F,G)",V,1.1,1.4,1.6
2018-11-26,Mo,B1,Petersilienkartoffeln (5),VG,0.7,0.9,1.4
2018-11-26,Mo,B5,"Salat Buffet (1,3,6,9,16,C,G,J,L)",V,3.0,3.5,4.2
2018-11-26,Mo,B3,"Salatmix (3)PaprikasalatG (3,16)RadischensalatGCesar Dressing (3,C,G,I,J)Essig-Öl Dressing mediteranG (3,16,I)","V,VG,VGC,V,VG",0.9,1.1,1.6
2018-11-26,Mo,HG3,"Schweineschnitzel paniert(8,A,AA,C,I,G)",S,3.1,3.9,4.6
2018-11-26,Mo,HG2,"Spaghetti Carbonara (1,2,3,8,A,AA,C,G,I)",S,2.0,2.8,3.6
